image,title,sub_title,price,sale,unit,delivery_type,weigth,shipping_type,origin,allergen,shelf_life,information,sub_product_name_list,sub_product_price_list,product_image,check_point_image,description_title,description_content,description_image
https://img-cf.kurly.com/shop/data/goods/1591680013399y0.jpg,춘천 국물 닭갈비 떡볶이,닭갈비와 떡볶이의 오묘한 조화,"11,900원",0%,1개,샛별배송/택배배송,950g,냉동/종이포장,,"- 닭고기, 밀, 대두, 쇠고기 함유",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200609/gv00000099894_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200609/gv10000099893_1.jpg,"닭갈비와 떡볶이의 오묘한 조화
춘천 국물 닭갈비 떡볶이","떡볶이에 닭갈비을 넣어 먹는다고 하면 어딘가 어색하게 느껴지지만, 한 번 그 맛을 본 사람은 또 찾을 수밖에 없을 정도로 중독적이라고 하죠. 이번에 컬리는 닭갈비와 떡볶이의 오묘한 조화가 느껴지는 춘천 국물 닭 떡볶이를 소개합니다. 고구마와 양배추를 넣은 닭갈비에 밀떡, 소스를 함께 담은 제품이라 여럿이 든든하게 나누어 먹기 좋아요. 매콤달콤한 국물이 넉넉해 우동이나 라면 등의 사리를 더하기에도 부족함이 없지요. 남은 양념에는 밥을 볶아 맛있게 마무리하세요.",https://img-cf.kurly.com/shop/data/goodsview/20200609/gv30000099867_1.jpg
https://img-cf.kurly.com/shop/data/goods/1530769556384y0.jpg,[Better me] 냉동 닭가슴살 4종,Better me 오리지널의 식감은 살리고 염도는 줄인(낱개 구매 가능),"1,700원",10%,1개,샛별배송/택배배송,품목별 상이,냉동/종이포장,국내산,- 플레인 닭가슴살 : 닭고기 함유,,해당 상품 냉동 제품입니다.,"['[Better me] 플레인 닭가슴살 (냉동)', '[Better me] 허브 닭가슴살 (냉동)', '[Better me] 페퍼 닭가슴살 (냉동)', '[Better me] 버섯 크림 닭가슴살 (냉동)']","['1,700원', '1,900원', '1,900원', '2,200원']",https://img-cf.kurly.com/shop/data/goodsview/20200204/gv20000080087_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180705/gv20000026620_1.jpg,"오늘보다 나은 내일의 나를 위해
[Better me] 닭가슴살 4종 (냉동)","'원래 부드러운 닭가슴살을 왜 우리는 퍽퍽하게 먹어야만 할까?' 이런 작은 의문에서 출발해 컬리가 기획한 Better me 닭가슴살. 식단조절 중이신 분들의 사랑을 받으며 컬리의 스테디셀러로 자리 잡았지요. Better me 닭가슴살이 더욱 특별해졌습니다. 플레인만으론 아쉽다는 생각에 허브, 버섯 크림, 페퍼 맛까지 다채롭게 갖추었고요. 필요할 때마다 편하게 꺼내 드실 수 있도록 냉동 제품으로 구성했지요. 1개씩 진공 포장된 제품이라 다양한 맛을 두루 경험해보기에도 제격입니다.

Better me 냉동 닭가슴살은 HACCP 인증을 받고 국제적인 공인인증기관인 SGS의 실사를 통과한 위생적인 시설에서 까다롭게 생산되고 있습니다. 눈길을 끄는 대목은 바로 수비드 공법을 응용한 슬로우 쿡(Slow-Cook) 기술이에요. 저온에서 천천히 닭가슴살을 조리하기에 촉촉하면서도 부드럽게 다가와요. 칼로리를 계산하는 분들이라면 닭가슴살만 드셔도 좋고, 꼭 식단관리 목적이 아니더라도 요리에 활용하기에도 제격이에요. 샐러드, 볶음밥, 샌드위치 등 닭가슴살이 필요한 그 어떤 음식과도 잘 어울립니다.",https://img-cf.kurly.com/shop/data/goodsview/20180705/gv10000026619_1.jpg
https://img-cf.kurly.com/shop/data/goods/1579063620299y0.jpg,[자연실록] 닭가슴살 큐브 스테이크 500g,간편하게 구워 먹는 촉촉한 닭가슴살,"7,900원",10%,1팩,샛별배송/택배배송,500g,냉동/종이포장,,- 닭고기 함유,,패키지 리뉴얼로 변경 전 패키지가 일부 출고 될 수 있으나 내용물은 동일한 점 안내드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200819/gv30000114574_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200115/gv40000078112_1.jpg,"간편하게 구워 먹는 촉촉한 닭가슴살
[자연실록] 닭가슴살
큐브 스테이크","닭가슴살은 기름기가 적고 담백해 자주 찾게 되는 부위이지만 맛있게 조리해서 먹기는 생각보다 까다로워요. 컬리는 조리가 간편하면서도 닭가슴살을 촉촉하고 맛있게 즐길 수 있는 '닭가슴살 큐브 스테이크'를 소개합니다. 도계 즉시 고기를 IFF공법*으로 가공해 냉동육처럼 신선한 맛과 부드러운 육질을 그대로 보존한 제품이에요. 집기 쉬운 큐브 모양으로 되어있어 조리하거나 먹기에 무척 편안하답니다. 후추와 파슬리로 향을 살짝 더해주어 별도의 양념 없이도 심심하지 않게 즐길 수 있는 점도 만족스럽죠. 그때그때 먹을 만큼만 집어 10분 만에 간편하게 닭가슴살 요리를 완성해보세요.

*IFF(Individual Fresh Frozen)공법이란? 신선한 닭고기를 도계 즉시 영하 35℃에서 40분간 개별 급속동결하여 세포의 원형을 유지하는 방법을 뜻해요.



영상으로 미리 만나는 자연실록 큐브 스테이크",https://img-cf.kurly.com/shop/data/goodsview/20200115/gv20000077989_1.jpg
https://img-cf.kurly.com/shop/data/goods/1585285755551y0.jpg,[CJ프레시웨이] 자연차림 훈제오리,[무항생제 인증] 간편하게 데워 먹는 오리고기 (1팩 200g),"3,900원",0%,1팩,샛별배송/택배배송,200g,냉장/종이포장,,"-밀, 대두, 우유 함유",,[주의사항] 본 상품은 냉장유통 상품으로써 하절기(5~10월)에는 반드시 수령후 즉시 냉장보관을 권장 / 개봉후 재보관X,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200327/gv40000087658_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200327/gv40000087655_1.jpg,"간편하게 데워 먹는 오리고기
[CJ프레시웨이] 자연차림 훈제오리","훈제오리는 오리고기 특유의 향이 부담스러운 분들도 거부감 없이 즐길 수 있지요. 무항생제 인증을 받은 국내산 오리고기만을 사용해 더욱 안심하고 먹을 수 있는 훈제오리를 소개할게요. 미리 적당한 크기로 잘라 포장해 살짝 데워 주기만 하면 되니, 요리에 많은 시간을 들이지 않아도 되지요. 그대로 먹거나 소스만 곁들여도 충분히 좋지만, 채소를 곁들여서 볶아 내도 근사한 저녁 메뉴로 손색이 없을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200327/gv10000087654_1.jpg
https://img-cf.kurly.com/shop/data/goods/1492750867901y0.jpg,[파워닭] 닭가슴살 5종 (냉동),"100g당 가격 : 1,700원(상품 패키지 리뉴얼)","1,700원",0%,1개,샛별배송/택배배송,100g,냉동/종이포장,국내,- 아몬드맛 : 닭고기 함유,,,"['닭가슴살-아몬드맛', '닭가슴살-바질맛', '닭가슴살- 매콤토마토맛', '닭가슴살- 데리야끼맛', '닭가슴살-카레맛']","['1,700원', '1,700원', '1,700원', '1,700원', '1,700원']",https://img-cf.kurly.com/shop/data/goodsview/20200522/gv20000096690_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200522/gv30000096689_1.jpg,"맛있게 즐기는 닭가슴살
[파워닭] 닭가슴살","한창 식이조절 중인 어떤 날에는 닭가슴살이 고무 타이어처럼 맛없게 느껴질 때도 있잖아요. 그럴 땐 컬리가 소개하는 파워닭을 드셔보세요. 집에서 직접 양념해서 갓 구운 것처럼, 반전 있는 닭고기니까요. 특제 조리 방법으로 싱싱한 닭고기를 주문 즉시 요리하기 때문에 닭가슴살의 육즙이 살아 있고, 조리 과정에서 산화방지제와 발색제를 일절 사용하지 않아 더 깔끔하고 건강한 맛을 자랑하지요. 퍽퍽함이 덜해 맛있는 파워닭의 닭가슴살과 함께 고단백 식단을 더 행복하게 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20170419/gv20000002239_1.jpg
https://img-cf.kurly.com/shop/data/goods/1569824178973y0.jpg,[수지스] 닭가슴살 3종 (냉장),그대로 데워 즐기는 촉촉함!,"1,800원",0%,1팩 (최소구매수량 : 3개),샛별배송/택배배송,110g,냉장/종이포장,,- 닭고기 함유,수령일 포함 최소 14일 남은 제품을 보내 드립니다,,"['(품절) [수지스] 그릴드 닭가슴살', '[수지스] 페퍼콘 닭가슴살', '[수지스] 허브 닭가슴살']","['1,800원', '1,900원', '1,900원']",https://img-cf.kurly.com/shop/data/goodsview/20190930/gv10000063349_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190930/gv20000063332_1.jpg,"그대로 데워 즐기는 촉촉함
[수지스]
닭가슴살 3종 (냉장)","식단 관리 중이라면 꼭 한번은 마주치게 되는 식재료, 바로 닭가슴살입니다. 컬리는 좀 더 맛있고, 신선하게 즐길 수 있는 닭가슴살을 준비했는데요. 남다른 촉촉함을 지닌, 수지스의 냉장 닭가슴살 3종입니다. 수지스는 재료 본연의 수분을 최대한 유지하면서도, 단백질 손실을 최소화 할 수 있도록 저온스팀 공법을 사용해요. 부드럽게 만든 닭가슴살에는 미리 간을 해, 다른 재료를 더하지 않고도 맛있게 즐길 수 있도록 했지요. 각기 다른 매력을 지닌 세 가지 맛으로 준비했으니 입맛에 맞게 골라보세요. 필요한 만큼만 그때그때 즐길 수 있을뿐더러, 골라 먹는 재미까지 쏠쏠합니다. 가볍게 데워 드시거나, 알맞게 썰어 요리에 더해주면 손쉽게 균형잡힌 식단을 완성할 수 있을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20190930/gv20000063331_1.jpg
https://img-cf.kurly.com/shop/data/goods/1597208396797y0.jpg,[자연실록] 동물복지 닭가슴살 큐브 스테이크 갈릭 500g(냉동),동물복지 닭고기로 더 건강한,"7,900원",10%,1봉,샛별배송/택배배송,500g,냉동/종이포장,,- 닭고기 함유,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200428/gv30000093014_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200427/gv10000092788_1.jpg,"동물복지 닭고기로 더 건강한
[자연실록]
동물복지 닭가슴살
큐브 스테이크 갈릭","닭가슴살은 지방이 적은 살코기 부위로, 식단을 관리하는 분들이 많이 찾는 식재료인데요. 닭가슴살을 간편하게 활용할 수 있는 자연실록의 갈릭 큐브 스테이크를 만나 보세요. 도계 즉시 급속으로 동결하는 IFF 공법을 사용해 신선함을 그대로 보존하고, 특유의 퍽퍽한 식감 대신 촉촉한 육질을 살렸어요. 국내산 마늘로 감칠맛을 냈기에 누구나 부담 없이 맛있게 즐길 수 있답니다. 좋은 환경에서 키워 더욱 안심할 수 있는 동물복지 닭가슴살로 건강한 식탁을 완성해 보세요.



영상으로 미리 만나는 자연실록 큐브 스테이크",https://img-cf.kurly.com/shop/data/goodsview/20200812/gv30000092776_1.jpg
https://img-cf.kurly.com/shop/data/goods/1569822324527y0.jpg,[수지스] 그릴드 닭가슴살 550g,하나씩 꺼내먹는 촉촉 닭가슴살!,"8,800원",0%,1팩,샛별배송/택배배송,550g,냉장/종이포장,,- 닭고기 함유,수령일 포함 최소 14일 남은 제품을 보내 드립니다,"닭가슴살 중량에 따라 4~6개입 포함될 수 있으며, 총 중량은 550g 이상입니다.",[],[],https://img-cf.kurly.com/shop/data/goodsview/20190930/gv20000063319_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190930/gv30000063315_1.jpg,"하나씩 꺼내먹는 촉촉 닭가슴살
[수지스]
그릴드 닭가슴살 550g","식단 관리 중이라면 꼭 한번은 마주치게 되는 식재료, 바로 닭가슴살입니다. 컬리는 좀 더 맛있고, 신선하게 즐길 수 있는 닭가슴살을 준비했는데요. 지금 소개드리는 수지스의 그릴드 닭가슴살은 촉촉함이 남다른 제품이에요. 재료 본연의 수분을 최대한 유지하면서도, 단백질 손실을 최소화 할 수 있도록 저온에서 스팀 조리했답니다. 선명한 그릴 무늬를 지닌 닭가슴살에는 간이 적절하게 배어있어, 다른 재료를 더하지 않고도 맛있게 즐길 수 있어요. 하나씩 개별 포장되어있어 보관과 섭취가 편리하다는 장점까지 있고요. 가볍게 데워 드시거나, 알맞게 썰어 요리에 더해주면 손쉽게 균형 잡힌 식단을 완성할 수 있을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20190930/gv40000063313_1.jpg
https://img-cf.kurly.com/shop/data/goods/1581310716921y0.jpg,[체리부로] 골든치킨 텐더스틱,부드럽게 즐기는 순살치킨,"7,400원",0%,1팩,샛별배송/택배배송,460g,냉동/종이포장,,"- 닭고기, 대두, 밀, 계란 함유",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200210/gv20000080903_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200210/gv00000080899_1.jpg,"부드럽게 즐기는 순살치킨
[체리부로] 골든치킨 텐더스틱","바삭함과 촉촉함을 동시에 느낄 수 있는 닭안심 텐더스틱을 소개합니다. 국내산 닭안심으로 만든 순살 치킨이라, 아이들 간식이나 도시락 반찬으로 간편하게 활용하기 좋아요. 시즈닝을 살짝 입히고 기름에 튀겨 속살에서 매콤함이 은은하게 전해지고, 뻑뻑하지 않아 자꾸만 손이 가죠. 어떤 소스와도 환상의 궁합을 자랑하는 부드러운 텐더스틱을 컬리에서 손쉽게 만나보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200210/gv20000080898_1.jpg
https://img-cf.kurly.com/shop/data/goods/1571291156300y0.jpg,[육심당] 목살 파 꼬치,담백 고소한 목살 꼬치 구이,"9,900원",0%,1팩 (4개입),샛별배송/택배배송,240g,냉동/종이포장,,- 돼지고기 함유,,"2020년 10월 19일 23시 주문건까지, 유통기한 2021년 2월 5일 상품 출고",[],[],https://img-cf.kurly.com/shop/data/goodsview/20191017/gv10000064906_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191017/gv00000064898_1.jpg,"담백 고소한 목살 꼬치 구이
[육심당] 목살 파 꼬치","야외 캠핑에서는 물론 가정에서도 프라이팬이나 에어프라이어에 간편히 구워 즐길 수 있는 꼬치구이를 컬리에서 만나보세요. 지금 소개하는 목살 파 꼬치는 국내산 돼지 목살과 대파를 먹기 좋은 크기로 알맞게 썬 뒤 꼬치에 교차로 꽂아 완성한 제품이에요. 포장지만 벗긴 뒤 해동하여 그대로 구워주기만 하면 되지요. 꼬치의 길이가 너무 길지도, 짧지도 않아 어떠한 조리 도구에 구워내기에도 알맞답니다. 소금이나 후추 등 별도의 간을 더하지 않았으니 입맛에 맞게 양념을 입히거나 소스 없이 앞뒤로 먹음직스럽게 구워 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20191017/gv20000064897_1.jpg
